source,target,originLocation,destLocation,duplicateSize
184,387,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(32773,186,<1029,0>,<1038,23>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(15136,186,<496,0>,<505,23>)",6
268,281,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,234,<56,0>,<67,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2009,234,<47,0>,<58,32>)",8
46,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4056,451,<149,0>,<168,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5034,451,<191,0>,<210,29>)",14
330,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4701,248,<171,0>,<181,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5076,248,<192,0>,<202,41>)",7
36,331,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4763,290,<180,0>,<191,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4659,290,<170,0>,<181,41>)",8
192,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(4125,178,<143,0>,<152,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(4954,178,<171,0>,<180,9>)",6
186,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(4586,248,<170,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4236,248,<157,0>,<167,41>)",7
146,103,"|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(77325,132,<2624,0>,<2630,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/CommandParser.java|(20593,132,<676,0>,<682,5>)",6
300,135,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,198,<47,0>,<56,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11631,206,<275,0>,<284,5>)",7
216,95,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,198,<45,0>,<54,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceFactoryTest.java|(2078,198,<48,0>,<57,5>)",7
204,375,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestDatabaseMetaData.java|(8491,257,<213,0>,<222,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug808460.java|(2438,312,<66,0>,<76,34>)",6
216,199,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcTestCase.java|(16182,165,<376,0>,<383,25>)",5
304,303,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4516,198,<119,0>,<128,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1960,250,<46,0>,<58,5>)",7
188,347,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2076,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2068,165,<50,0>,<57,25>)",5
26,147,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Parser.java|(30419,163,<946,0>,<953,13>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(90905,139,<3151,0>,<3158,9>)",5
50,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5034,451,<191,0>,<210,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4056,451,<149,0>,<168,29>)",14
334,57,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug785429.java|(4994,158,<156,0>,<162,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug1191815.java|(3861,158,<117,0>,<123,1>)",5
278,173,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(12991,117,<362,0>,<369,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(48000,117,<1178,0>,<1185,5>)",5
304,347,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4516,198,<119,0>,<128,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2042,198,<49,0>,<58,5>)",7
136,75,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/preprocessor/Document.java|(1735,181,<35,0>,<40,33>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/SqlFile.java|(1694,176,<35,0>,<40,33>)",5
10,91,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/HsqldbTransferHelper.java|(2722,261,<77,0>,<84,69>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/PostgresTransferHelper.java|(3899,261,<110,0>,<117,69>)",5
222,195,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(23230,490,<699,0>,<708,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(30438,490,<870,0>,<879,44>)",9
222,65,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(23230,490,<699,0>,<708,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputBase.java|(7022,530,<223,0>,<232,48>)",9
298,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/Sort.java|(5417,285,<158,0>,<171,13>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2725,217,<85,0>,<97,9>)",9
178,109,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16266,319,<482,0>,<494,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3499,257,<106,0>,<115,34>)",6
134,303,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11631,206,<275,0>,<284,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1960,250,<46,0>,<58,5>)",7
330,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3723,341,<127,0>,<141,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3696,341,<131,0>,<145,41>)",10
86,237,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobDataID.java|(3361,141,<110,0>,<119,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataID.java|(2432,141,<69,0>,<78,5>)",7
268,301,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,234,<56,0>,<67,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)",8
386,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6562,116,<236,0>,<242,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2826,116,<91,0>,<97,9>)",5
222,185,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(1797,176,<40,0>,<45,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(1775,176,<39,0>,<44,34>)",5
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(48537,424,<1295,0>,<1302,58>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(23846,424,<759,0>,<766,58>)",7
244,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyLongValueHashMap.java|(2940,405,<89,0>,<111,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(2990,405,<92,0>,<114,5>)",13
50,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4252,248,<157,0>,<167,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(4586,248,<170,0>,<180,41>)",7
94,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceFactoryTest.java|(2078,234,<48,0>,<59,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,234,<45,0>,<56,32>)",8
230,213,"|java+compilationUnit:///base/trunk/src/org/hsqldb/sample/FindFile.java|(3409,178,<69,0>,<74,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(1652,178,<34,0>,<39,26>)",5
364,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(1626,174,<33,0>,<38,38>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(1626,174,<33,0>,<38,38>)",5
24,239,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ConnectionDialog.java|(5609,337,<173,0>,<179,17>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ConnectionDialogSwing.java|(12590,309,<360,0>,<366,13>)",6
186,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3789,248,<135,0>,<145,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4252,248,<157,0>,<167,41>)",7
222,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(11994,224,<381,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5660,224,<173,0>,<187,9>)",10
44,225,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HsqlDeque.java|(6702,336,<268,0>,<279,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongDeque.java|(6133,336,<249,0>,<260,41>)",8
124,199,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSQLXMLTest.java|(2673,165,<66,0>,<73,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcTestCase.java|(16182,165,<376,0>,<383,25>)",5
284,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(2404,217,<68,0>,<80,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2373,149,<63,0>,<71,5>)",6
386,113,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(8356,240,<299,0>,<309,33>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(13334,240,<417,0>,<427,33>)",7
62,93,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(145735,1402,<3490,0>,<3516,5>)",6
194,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(30438,490,<870,0>,<879,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(4525,490,<134,0>,<143,44>)",9
304,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2295,165,<57,0>,<64,25>)",5
132,251,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256131,1354,<5979,0>,<6004,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSet.java|(286845,1356,<6644,0>,<6669,88>)",5
188,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2076,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2346,165,<59,0>,<66,25>)",5
184,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(13433,217,<432,0>,<444,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2786,217,<89,0>,<101,9>)",9
256,331,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4530,451,<169,0>,<188,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4659,451,<170,0>,<189,29>)",14
222,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(11994,224,<381,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2968,224,<99,0>,<113,9>)",10
2,183,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(25104,464,<797,0>,<823,46>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(50821,248,<1367,0>,<1375,46>)",5
186,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(2309,149,<63,0>,<70,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(2303,149,<63,0>,<70,5>)",5
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(48074,388,<1285,0>,<1292,55>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(23458,388,<751,0>,<758,55>)",7
194,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(30438,490,<870,0>,<879,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(8757,490,<284,0>,<293,44>)",9
332,63,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(71634,1402,<1748,0>,<1774,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)",6
254,267,"|java+compilationUnit:///base/trunk/src/org/hsqldb/scriptio/ScriptWriterZipped.java|(2716,220,<71,0>,<77,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/scriptio/ScriptWriterBase.java|(8329,220,<245,0>,<251,5>)",6
112,185,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(16307,129,<516,0>,<523,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(29333,128,<907,0>,<913,9>)",5
340,205,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestLikePredicateOptimizations.java|(6185,316,<202,0>,<212,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestDatabaseMetaData.java|(8491,257,<213,0>,<222,34>)",6
326,71,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestLibSpeed.java|(2017,222,<49,0>,<56,12>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Library.java|(6158,222,<132,0>,<139,12>)",7
218,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2346,165,<59,0>,<66,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)",5
268,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,234,<56,0>,<67,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,234,<58,0>,<69,32>)",8
364,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(1599,162,<31,0>,<37,24>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(1599,162,<31,0>,<37,24>)",5
178,335,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16791,158,<503,0>,<509,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug785429.java|(4994,158,<156,0>,<162,1>)",5
184,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(29333,128,<907,0>,<913,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(20307,129,<617,0>,<624,9>)",5
124,319,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSQLXMLTest.java|(1656,182,<32,0>,<37,22>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcSQLXML.java|(1793,182,<36,0>,<41,22>)",5
248,99,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestLobs.java|(2016,144,<51,0>,<59,47>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestMultiInsert.java|(2198,144,<55,0>,<63,47>)",5
56,179,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug1191815.java|(3861,158,<117,0>,<123,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16791,158,<503,0>,<509,1>)",5
186,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3747,451,<134,0>,<153,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4874,451,<184,0>,<203,29>)",14
188,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2050,198,<49,0>,<58,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,198,<45,0>,<54,5>)",7
188,301,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2050,234,<49,0>,<60,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)",8
168,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcConnection.java|(129516,1357,<3167,0>,<3193,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10720,1356,<280,0>,<305,88>)",5
56,205,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug1191815.java|(3861,158,<117,0>,<123,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestDatabaseMetaData.java|(8944,158,<231,0>,<237,1>)",5
370,381,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobInputStream.java|(3646,229,<117,0>,<125,31>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobInputStream.java|(3928,229,<130,0>,<138,31>)",5
222,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(13992,216,<448,0>,<456,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(3230,216,<108,0>,<116,9>)",6
346,135,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2042,198,<49,0>,<58,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11631,206,<275,0>,<284,5>)",7
330,391,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3816,283,<131,0>,<143,33>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4740,283,<175,0>,<187,33>)",8
206,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(9883,198,<326,0>,<333,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(3248,198,<109,0>,<116,9>)",5
386,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6454,249,<228,0>,<244,23>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(11994,249,<381,0>,<397,23>)",11
96,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2059,198,<49,0>,<58,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,198,<45,0>,<54,5>)",7
270,179,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug778213.java|(5778,158,<192,0>,<198,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16791,158,<503,0>,<509,1>)",5
222,21,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(19607,490,<602,0>,<611,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/Type.java|(18207,490,<543,0>,<552,44>)",9
184,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(20648,300,<633,0>,<641,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(14477,300,<466,0>,<474,36>)",8
294,331,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4960,506,<188,0>,<210,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4604,506,<167,0>,<189,29>)",16
216,347,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2068,165,<50,0>,<57,25>)",5
210,237,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobDataRemoteClient.java|(3013,141,<88,0>,<97,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataID.java|(2432,141,<69,0>,<78,5>)",7
110,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1974,165,<46,0>,<53,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)",5
110,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,234,<45,0>,<56,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,234,<45,0>,<56,32>)",8
330,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3774,290,<130,0>,<141,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4874,290,<184,0>,<195,41>)",8
260,233,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/Tree.java|(7308,1033,<266,0>,<313,35>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/Grid.java|(7710,1167,<286,0>,<335,35>)",20
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(11798,463,<274,0>,<281,30>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(5069,475,<126,0>,<133,30>)",7
284,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(2091,211,<55,0>,<62,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2060,211,<50,0>,<57,36>)",5
218,189,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2346,165,<59,0>,<66,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2076,165,<50,0>,<57,25>)",5
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(66025,176,<1936,0>,<1942,39>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(34100,176,<1219,0>,<1225,39>)",5
96,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2085,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)",5
50,245,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(2817,155,<83,0>,<90,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyLongValueHashMap.java|(2621,155,<73,0>,<80,5>)",5
206,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5768,116,<181,0>,<187,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2887,116,<95,0>,<101,9>)",5
330,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4701,248,<171,0>,<181,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3778,248,<135,0>,<145,41>)",7
250,273,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSet.java|(286880,1402,<6645,0>,<6671,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/BaseConnectionWrapper.java|(11896,302,<414,0>,<424,5>)",6
174,385,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestMerge.java|(11204,253,<331,0>,<339,45>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSqlPersistent.java|(15318,253,<437,0>,<445,45>)",6
94,305,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceFactoryTest.java|(2104,165,<49,0>,<56,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)",5
118,183,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusDatabaseManager.java|(18555,389,<566,0>,<573,53>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(49298,389,<1312,0>,<1319,53>)",7
